ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
14,6,10,2023-5-5 19:6:11.945,2023-5-5 19:6:13.946,2023-5-5 19:6:19.690,q,2023-5-5 19:6:19.451,n
14,6,11,2023-5-5 19:6:20.694,2023-5-5 19:6:22.698,2023-5-5 19:6:38.479,p,2023-5-5 19:6:38.203,d
14,6,12,2023-5-5 19:6:39.23,2023-5-5 19:6:41.26,2023-5-5 19:6:48.414,q,2023-5-5 19:6:48.26,t
14,6,13,2023-5-5 19:6:49.215,2023-5-5 19:6:51.218,2023-5-5 19:6:53.579,q,2023-5-5 19:6:53.219,m
14,7,0,2023-5-5 19:8:38.966,2023-5-5 19:8:43.971,2023-5-5 19:8:50.362,p,2023-5-5 19:8:49.971,c
14,7,1,2023-5-5 19:8:50.842,2023-5-5 19:8:52.850,2023-5-5 19:8:56.829,q,2023-5-5 19:8:56.347,d
14,7,2,2023-5-5 19:8:57.402,2023-5-5 19:8:59.410,2023-5-5 19:9:0.667,p,2023-5-5 19:9:0.410,t
14,7,3,2023-5-5 19:9:1.332,2023-5-5 19:9:3.338,2023-5-5 19:9:10.592,q,2023-5-5 19:9:10.338,r
14,7,4,2023-5-5 19:9:11.171,2023-5-5 19:9:13.178,2023-5-5 19:9:20.976,q,2023-5-5 19:9:20.674,t
14,7,5,2023-5-5 19:9:21.677,2023-5-5 19:9:23.682,2023-5-5 19:9:34.455,p,2023-5-5 19:9:34.178,l
14,7,6,2023-5-5 19:9:35.48,2023-5-5 19:9:37.50,2023-5-5 19:9:39.788,p,2023-5-5 19:9:39.554,c
14,7,7,2023-5-5 19:9:40.350,2023-5-5 19:9:42.354,2023-5-5 19:9:52.306,q,2023-5-5 19:9:51.859,c
14,7,8,2023-5-5 19:9:52.973,2023-5-5 19:9:54.978,2023-5-5 19:10:1.127,p,2023-5-5 19:10:0.978,n
14,7,9,2023-5-5 19:10:2.65,2023-5-5 19:10:4.66,2023-5-5 19:10:9.942,p,2023-5-5 19:10:9.570,n
14,7,10,2023-5-5 19:10:10.744,2023-5-5 19:10:12.746,2023-5-5 19:10:22.949,q,2023-5-5 19:10:22.747,d
14,7,11,2023-5-5 19:10:23.466,2023-5-5 19:10:25.474,2023-5-5 19:10:27.205,p,2023-5-5 19:10:26.970,m
14,7,12,2023-5-5 19:10:27.800,2023-5-5 19:10:29.802,2023-5-5 19:10:30.107,q,2023-5-5 19:10:29.803,l
14,7,13,2023-5-5 19:10:30.625,2023-5-5 19:10:32.626,2023-5-5 19:10:32.952,q,2023-5-5 19:10:32.626,l
14,8,0,2023-5-5 19:12:58.180,2023-5-5 19:13:3.186,2023-5-5 19:13:4.466,p,2023-5-5 19:13:4.186,n
14,8,1,2023-5-5 19:13:5.14,2023-5-5 19:13:7.18,2023-5-5 19:13:10.808,q,2023-5-5 19:13:10.523,c
14,8,2,2023-5-5 19:13:11.217,2023-5-5 19:13:13.218,2023-5-5 19:13:19.500,q,2023-5-5 19:13:19.219,d
14,8,3,2023-5-5 19:13:19.952,2023-5-5 19:13:21.954,2023-5-5 19:13:22.878,p,2023-5-5 19:13:22.458,m
14,8,4,2023-5-5 19:13:23.777,2023-5-5 19:13:25.778,2023-5-5 19:13:32.493,p,2023-5-5 19:13:32.282,c
14,8,5,2023-5-5 19:13:32.987,2023-5-5 19:13:34.994,2023-5-5 19:13:42.261,p,2023-5-5 19:13:41.995,d
14,8,6,2023-5-5 19:13:42.880,2023-5-5 19:13:44.882,2023-5-5 19:13:47.673,p,2023-5-5 19:13:47.386,c
14,8,7,2023-5-5 19:13:48.77,2023-5-5 19:13:50.82,2023-5-5 19:13:59.402,p,2023-5-5 19:13:59.83,m
14,8,8,2023-5-5 19:14:0.356,2023-5-5 19:14:2.362,2023-5-5 19:14:17.587,p,2023-5-5 19:14:17.362,n
14,8,9,2023-5-5 19:14:18.344,2023-5-5 19:14:20.346,2023-5-5 19:14:21.560,p,2023-5-5 19:14:21.347,s
14,8,10,2023-5-5 19:14:22.354,2023-5-5 19:14:24.362,2023-5-5 19:14:32.16,p,2023-5-5 19:14:31.858,n
14,8,11,2023-5-5 19:14:32.786,2023-5-5 19:14:34.794,2023-5-5 19:14:39.661,p,2023-5-5 19:14:39.291,n
14,8,12,2023-5-5 19:14:40.315,2023-5-5 19:14:42.322,2023-5-5 19:14:43.542,p,2023-5-5 19:14:43.323,d
14,8,13,2023-5-5 19:14:44.110,2023-5-5 19:14:46.114,2023-5-5 19:14:49.332,p,2023-5-5 19:14:49.114,s
14,9,0,2023-5-5 19:17:17.225,2023-5-5 19:17:22.226,2023-5-5 19:17:26.927,p,2023-5-5 19:17:26.730,t
14,9,1,2023-5-5 19:17:27.543,2023-5-5 19:17:29.546,2023-5-5 19:17:30.960,q,2023-5-5 19:17:30.546,n
14,9,2,2023-5-5 19:17:31.609,2023-5-5 19:17:33.610,2023-5-5 19:17:38.26,p,2023-5-5 19:17:37.610,c
14,9,3,2023-5-5 19:17:38.425,2023-5-5 19:17:40.426,2023-5-5 19:17:48.630,q,2023-5-5 19:17:48.427,n
14,9,4,2023-5-5 19:17:49.368,2023-5-5 19:17:51.370,2023-5-5 19:18:0.659,q,2023-5-5 19:18:0.371,n
14,9,5,2023-5-5 19:18:1.324,2023-5-5 19:18:3.330,2023-5-5 19:18:9.619,p,2023-5-5 19:18:9.331,r
14,9,6,2023-5-5 19:18:10.213,2023-5-5 19:18:12.218,2023-5-5 19:18:14.466,q,2023-5-5 19:18:14.219,l
14,9,7,2023-5-5 19:18:15.80,2023-5-5 19:18:17.82,2023-5-5 19:18:18.72,q,2023-5-5 19:18:17.586,c
14,9,8,2023-5-5 19:18:18.570,2023-5-5 19:18:20.578,2023-5-5 19:18:20.900,q,2023-5-5 19:18:20.579,s
14,9,9,2023-5-5 19:18:21.560,2023-5-5 19:18:23.562,2023-5-5 19:18:29.486,q,2023-5-5 19:18:29.67,t
14,9,10,2023-5-5 19:18:30.341,2023-5-5 19:18:32.346,2023-5-5 19:18:34.171,q,2023-5-5 19:18:33.843,s
14,9,11,2023-5-5 19:18:34.715,2023-5-5 19:18:36.722,2023-5-5 19:18:37.53,q,2023-5-5 19:18:36.723,r
14,9,12,2023-5-5 19:18:37.553,2023-5-5 19:18:39.554,2023-5-5 19:18:39.881,p,2023-5-5 19:18:39.555,l
14,9,13,2023-5-5 19:18:40.416,2023-5-5 19:18:42.418,2023-5-5 19:18:44.237,p,2023-5-5 19:18:43.922,t
14,9,14,2023-5-5 19:18:44.844,2023-5-5 19:18:46.850,2023-5-5 19:18:47.150,p,2023-5-5 19:18:46.851,r
14,9,15,2023-5-5 19:18:47.591,2023-5-5 19:18:49.594,2023-5-5 19:18:53.826,p,2023-5-5 19:18:53.594,l
14,9,16,2023-5-5 19:18:54.381,2023-5-5 19:18:56.386,2023-5-5 19:18:57.764,p,2023-5-5 19:18:57.386,t
14,9,17,2023-5-5 19:18:58.349,2023-5-5 19:19:0.354,2023-5-5 19:19:1.47,p,2023-5-5 19:19:0.851,r
14,9,18,2023-5-5 19:19:1.600,2023-5-5 19:19:3.602,2023-5-5 19:19:5.790,q,2023-5-5 19:19:5.602,m
14,9,19,2023-5-5 19:19:6.560,2023-5-5 19:19:8.562,2023-5-5 19:19:8.991,q,2023-5-5 19:19:8.563,r
14,9,20,2023-5-5 19:19:9.523,2023-5-5 19:19:11.530,2023-5-5 19:19:12.281,q,2023-5-5 19:19:12.27,m
